date,year,month,crop_name,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,spread_pct
2011-05-01,2011,5,Carrot,110.12,145.68,140.07,32.75,29.740256320145004
2011-06-01,2011,6,Carrot,120.8,164.98,151.79,37.58,31.10924577049191
2011-07-01,2011,7,Carrot,116.38,156.77,153.83,38.92,33.44214345923401
2011-08-01,2011,8,Carrot,101.22,123.7,128.48,24.87,24.57021876089828
2011-09-01,2011,9,Carrot,97.73,118.52,133.45,28.25,28.90614048281952
2011-10-01,2011,10,Carrot,138.49,183.09,178.23,42.17,30.449829987847504
2011-11-01,2011,11,Carrot,140.45,187.42,194.49,50.51,35.96295054257704
2011-12-01,2011,12,Carrot,126.08,167.79,179.42,47.52,37.69032543597285
2012-01-01,2012,1,Carrot,115.58,144.31,151.72,32.44,28.06711535982405
2012-02-01,2012,2,Carrot,127.11,160.96,167.06,36.9,29.02995119978664
2012-03-01,2012,3,Carrot,125.14,154.87,173.54,39.06,31.21301645116154
2012-04-01,2012,4,Carrot,152.62,183.65,204.39,41.4,27.12617800669768
2012-05-01,2012,5,Carrot,153.18,213.14,193.58,50.18,32.75882441648752
2012-06-01,2012,6,Carrot,111.43,148.63,141.63,33.7,30.24317486926782
2012-07-01,2012,7,Carrot,148.56,188.98,211.51,51.68,34.78726791379381
2012-08-01,2012,8,Carrot,120.95,156.83,172.18,43.56,36.0148524060749
2012-09-01,2012,9,Carrot,126.87,172.71,175.8,47.39,37.35316674299145
2012-10-01,2012,10,Carrot,108.91,151.84,141.95,37.98,34.87279875787461
2012-11-01,2012,11,Carrot,109.2,133.47,151.68,33.38,30.567737575331893
2012-12-01,2012,12,Carrot,135.28,186.18,175.3,45.46,33.604351268220526
2013-01-01,2013,1,Carrot,137.12,169.94,195.67,45.68,33.313861352201464
2013-02-01,2013,2,Carrot,117.39,145.83,159.68,35.37,30.130309114652764
2013-03-01,2013,3,Carrot,142.84,196.16,194.6,52.54,36.78238813890497
2013-04-01,2013,4,Carrot,154.58,209.79,203.96,52.29,33.827122637389934
2013-05-01,2013,5,Carrot,148.7,187.55,185.88,38.02,25.56824104355008
2013-06-01,2013,6,Carrot,131.64,164.65,175.77,38.57,29.2995827259323
2013-07-01,2013,7,Carrot,165.16,207.35,220.27,48.65,29.45626697973663
2013-08-01,2013,8,Carrot,160.06,205.4,224.72,55.0,34.362092738914946
2013-09-01,2013,9,Carrot,127.98,175.57,176.7,48.15,37.62303670648796
2013-10-01,2013,10,Carrot,121.13,161.32,165.3,42.18,34.82206321962914
2013-11-01,2013,11,Carrot,113.44,145.82,150.34,34.64,30.535939231365276
2013-12-01,2013,12,Carrot,134.65,178.14,178.01,43.42,32.24654122054124
2014-01-01,2014,1,Carrot,139.68,183.74,195.04,49.71,35.58846249394151
2014-02-01,2014,2,Carrot,169.47,225.05,237.7,61.9,36.52561720327066
2014-03-01,2014,3,Carrot,188.6,259.58,263.4,72.89,38.64791163949542
2014-04-01,2014,4,Carrot,194.03,255.26,256.87,62.04,31.974420463629095
2014-05-01,2014,5,Carrot,147.49,199.83,213.72,59.28,40.192528176467434
2014-06-01,2014,6,Carrot,162.9,211.86,206.76,46.41,28.489853597388827
2014-07-01,2014,7,Carrot,141.6,192.26,186.43,47.74,33.714665455744736
2014-08-01,2014,8,Carrot,152.9,206.5,205.22,52.96,34.63699500523544
2014-09-01,2014,9,Carrot,129.21,180.02,185.85,53.72,41.57569725586467
2014-10-01,2014,10,Carrot,111.8,140.19,149.14,32.86,29.391744730103103
2014-11-01,2014,11,Carrot,149.46,185.18,201.24,43.75,29.272026447192257
2014-12-01,2014,12,Carrot,126.88,161.72,159.45,33.7,26.560508700734005
2015-01-01,2015,1,Carrot,160.73,220.55,201.53,50.31,31.300919989473037
2015-02-01,2015,2,Carrot,136.62,179.52,174.36,40.32,29.512494867153517
2015-03-01,2015,3,Carrot,148.92,207.27,194.22,51.83,34.8038981977584
2015-04-01,2015,4,Carrot,128.91,155.37,182.36,39.96,30.998346909978352
2015-05-01,2015,5,Carrot,155.98,196.83,195.55,40.21,25.77892949164669
2015-06-01,2015,6,Carrot,159.67,203.04,204.19,43.95,27.525504148866947
2015-07-01,2015,7,Carrot,166.82,231.4,233.86,65.81,39.449682622178024
2015-08-01,2015,8,Carrot,189.81,228.82,240.09,44.64,23.518242706789575
2015-09-01,2015,9,Carrot,187.85,230.56,236.9,45.88,24.423729345898675
2015-10-01,2015,10,Carrot,156.72,204.9,218.92,55.19,35.21564879042318
2015-11-01,2015,11,Carrot,170.47,210.84,214.47,42.18,24.7433420875567
2015-12-01,2015,12,Carrot,168.44,212.8,231.15,53.54,31.78578022691746
2016-01-01,2016,1,Carrot,157.29,202.3,218.3,53.01,33.70205753572539
2016-02-01,2016,2,Carrot,152.57,197.66,219.54,56.03,36.72410256006911
2016-03-01,2016,3,Carrot,168.38,229.49,210.63,51.68,30.69246306422196
2016-04-01,2016,4,Carrot,185.36,235.39,234.02,49.34,26.618457801867823
2016-05-01,2016,5,Carrot,184.06,238.71,247.79,59.19,32.157974487680924
2016-06-01,2016,6,Carrot,205.75,272.92,259.43,60.43,29.370581107858513
2016-07-01,2016,7,Carrot,186.8,227.44,268.58,61.21,32.76764841132312
2016-08-01,2016,8,Carrot,192.59,236.72,268.4,59.97,31.13867223704645
2016-09-01,2016,9,Carrot,155.87,206.78,210.14,52.59,33.739633194563936
2016-10-01,2016,10,Carrot,146.28,190.44,202.13,50.0,34.180999329368795
2016-11-01,2016,11,Carrot,177.59,230.83,242.83,59.24,33.35771532309515
2016-12-01,2016,12,Carrot,139.1,169.73,201.47,46.5,33.429163602326675
2017-01-01,2017,1,Carrot,148.6,186.17,198.17,43.57,29.32030328377976
2017-02-01,2017,2,Carrot,149.47,200.27,209.67,55.5,37.131172053808754
2017-03-01,2017,3,Carrot,206.49,255.75,274.01,58.39,28.27738472691911
2017-04-01,2017,4,Carrot,149.24,202.34,215.23,59.54,39.89544365086863
2017-05-01,2017,5,Carrot,199.72,279.24,283.95,81.88,40.99737582747054
2017-06-01,2017,6,Carrot,172.84,230.46,250.14,67.46,39.030294474488265
2017-07-01,2017,7,Carrot,221.77,300.63,287.66,72.38,32.63740242710807
2017-08-01,2017,8,Carrot,138.71,176.4,196.77,47.88,34.518034375290625
2017-09-01,2017,9,Carrot,159.92,209.94,216.41,53.26,33.30413125054324
2017-10-01,2017,10,Carrot,200.1,268.96,271.62,70.19,35.07744373940842
2017-11-01,2017,11,Carrot,154.09,189.97,217.71,49.75,32.2863052201277
2017-12-01,2017,12,Carrot,160.55,200.09,207.45,43.22,26.91994586113618
2018-01-01,2018,1,Carrot,232.34,286.65,308.35,65.16,28.045094239005664
2018-02-01,2018,2,Carrot,243.62,294.53,351.07,79.18,32.50142332262404
2018-03-01,2018,3,Carrot,190.93,263.44,256.46,69.02,36.14935518286535
2018-04-01,2018,4,Carrot,214.55,258.92,300.92,65.37,30.468408078113224
2018-05-01,2018,5,Carrot,191.11,246.84,270.49,67.55,35.3461172381784
2018-06-01,2018,6,Carrot,200.07,252.68,276.38,64.46,32.21870734307625
2018-07-01,2018,7,Carrot,215.91,261.09,271.05,50.16,23.23189142147588
2018-08-01,2018,8,Carrot,159.62,210.46,206.84,49.03,30.71668292401771
2018-09-01,2018,9,Carrot,214.99,296.21,299.78,83.0,38.60642885416584
2018-10-01,2018,10,Carrot,234.38,299.41,336.32,83.49,35.621624873442755
2018-11-01,2018,11,Carrot,173.32,238.85,224.91,58.56,33.787194906995786
2018-12-01,2018,12,Carrot,176.55,221.92,228.35,48.58,27.51626875317544
2019-01-01,2019,1,Carrot,196.59,261.0,266.76,67.29,34.22858017774038
2019-02-01,2019,2,Carrot,254.09,325.47,343.56,80.43,31.654125839613588
2019-03-01,2019,3,Carrot,171.7,210.97,232.84,50.21,29.24284843165496
2019-04-01,2019,4,Carrot,240.47,295.08,346.99,80.56,33.50104649185076
2019-05-01,2019,5,Carrot,164.96,222.71,236.82,64.8,39.282226429300174
2019-06-01,2019,6,Carrot,250.19,346.14,357.66,101.71,40.65308739234686
2019-07-01,2019,7,Carrot,164.21,206.32,223.88,50.89,30.990785585052315
2019-08-01,2019,8,Carrot,205.15,250.45,262.53,51.34,25.02557883227939
2019-09-01,2019,9,Carrot,159.04,219.35,223.66,62.46,39.27311413913849
2019-10-01,2019,10,Carrot,218.77,295.99,275.05,66.75,30.51148214495491
2019-11-01,2019,11,Carrot,156.57,198.78,199.56,42.6,27.208260070090013
2019-12-01,2019,12,Carrot,200.01,265.66,285.88,75.76,37.87808715659859
2020-01-01,2020,1,Carrot,271.97,355.1,351.57,81.36,29.91505316209392
2020-02-01,2020,2,Carrot,202.86,282.85,292.77,84.95,41.87615011527649
2020-03-01,2020,3,Carrot,212.47,294.38,283.99,76.72,36.108610105610154
2020-04-01,2020,4,Carrot,188.77,237.09,244.17,51.86,27.47257113282241
2020-05-01,2020,5,Carrot,302.51,403.66,392.77,95.71,31.638613057878068
2020-06-01,2020,6,Carrot,228.13,286.48,301.25,65.74,28.816890011445224
2020-07-01,2020,7,Carrot,162.68,211.47,214.91,50.51,31.048665448324652
2020-08-01,2020,8,Carrot,227.56,278.76,326.33,74.98,32.94953728707274
2020-09-01,2020,9,Carrot,242.88,308.04,318.47,70.38,28.977260796582343
2020-10-01,2020,10,Carrot,190.74,241.26,269.05,64.41,33.76846295037068
2020-11-01,2020,11,Carrot,163.69,227.78,219.3,59.85,36.562993119315095
2020-12-01,2020,12,Carrot,253.64,324.01,324.97,70.85,27.93328026601472
2021-01-01,2021,1,Carrot,237.23,290.39,306.38,61.16,25.780876878608577
2021-02-01,2021,2,Carrot,172.36,208.26,236.17,49.85,28.922006891386115
2021-03-01,2021,3,Carrot,209.89,258.51,302.88,70.81,33.736703160368215
2021-04-01,2021,4,Carrot,194.61,254.23,254.93,59.97,30.81546127359268
2021-05-01,2021,5,Carrot,308.96,428.2,413.94,112.11,36.28623890269326
2021-06-01,2021,6,Carrot,251.61,325.27,362.32,92.18,36.63604918880443
2021-07-01,2021,7,Carrot,181.12,229.21,254.03,60.5,33.40325010862958
2021-08-01,2021,8,Carrot,231.96,298.95,296.01,65.52,28.24623717613503
2021-09-01,2021,9,Carrot,183.73,220.8,253.57,53.46,29.097028739438997
2021-10-01,2021,10,Carrot,161.46,198.57,204.78,40.21,24.90398556671277
2021-11-01,2021,11,Carrot,167.21,227.99,225.52,59.54,35.60789689139591
2021-12-01,2021,12,Carrot,225.49,299.68,316.09,82.39,36.53818948148943
2022-01-01,2022,1,Carrot,191.57,268.13,262.72,73.86,38.55507722760493
2022-02-01,2022,2,Carrot,296.57,365.75,376.14,74.38,25.08007381728637
2022-03-01,2022,3,Carrot,190.67,229.44,248.57,48.34,25.35269032742942
2022-04-01,2022,4,Carrot,251.09,304.47,348.61,75.45,30.04897445180037
2022-05-01,2022,5,Carrot,188.97,241.99,264.47,64.26,34.005379687051025
2022-06-01,2022,6,Carrot,272.1,357.85,350.97,82.31,30.24989700481551
2022-07-01,2022,7,Carrot,228.92,317.0,294.2,76.68,33.496403330244924
2022-08-01,2022,8,Carrot,174.24,226.25,229.6,53.68,30.808063126685532
2022-09-01,2022,9,Carrot,205.08,274.07,289.5,76.7,37.40002077237138
2022-10-01,2022,10,Carrot,319.45,420.87,410.58,96.28,30.13929249043904
2022-11-01,2022,11,Carrot,348.5,424.59,491.32,109.45,31.406016813194604
2022-12-01,2022,12,Carrot,226.55,274.32,327.45,74.33,32.809519836892584
2023-01-01,2023,1,Carrot,264.64,365.44,368.84,102.5,38.731847516683985
2023-02-01,2023,2,Carrot,254.73,307.81,348.88,73.62,28.901178148950596
2023-03-01,2023,3,Carrot,216.6,294.09,272.75,66.82,30.849477908828295
2023-04-01,2023,4,Carrot,213.46,264.11,281.85,59.52,27.88343114240085
2023-05-01,2023,5,Carrot,235.24,316.16,309.41,77.55,32.966318242510525
2023-06-01,2023,6,Carrot,180.19,221.2,253.11,56.96,31.611059653110797
2023-07-01,2023,7,Carrot,290.89,397.74,385.96,100.96,34.70726573369118
2023-08-01,2023,8,Carrot,254.13,350.27,321.24,81.62,32.11740757981837
2023-09-01,2023,9,Carrot,262.75,330.23,352.86,78.8,29.990473838068947
2023-10-01,2023,10,Carrot,299.48,413.59,413.79,114.21,38.136089843699125
2023-11-01,2023,11,Carrot,207.21,286.17,272.14,71.94,34.71838486637475
2023-12-01,2023,12,Carrot,173.41,219.87,230.99,52.02,29.99825269693057
2024-01-01,2024,1,Carrot,297.94,395.96,420.19,110.14,36.96716219132638
2024-02-01,2024,2,Carrot,212.79,279.04,285.88,69.67,32.74118485775419
2024-03-01,2024,3,Carrot,277.27,368.08,358.11,85.83,30.955375282080546
2024-04-01,2024,4,Carrot,322.12,408.05,440.45,102.13,31.70556571912153
2024-05-01,2024,5,Carrot,229.81,285.62,321.62,73.81,32.117822497792744
2024-06-01,2024,6,Carrot,315.59,402.08,454.21,112.56,35.66651805617477
2024-07-01,2024,7,Carrot,246.65,328.87,353.09,94.33,38.24446047254795
2024-08-01,2024,8,Carrot,280.7,369.81,398.47,103.44,36.85071718891443
2024-09-01,2024,9,Carrot,185.26,225.05,250.8,52.67,28.43029880692065
2024-10-01,2024,10,Carrot,226.57,275.15,313.1,67.56,29.81858594757208
2024-11-01,2024,11,Carrot,224.43,314.03,322.3,93.73,41.76356023545861
2024-12-01,2024,12,Carrot,181.11,235.16,254.48,63.71,35.17749700320413
2025-01-01,2025,1,Carrot,330.38,423.26,473.26,117.88,35.68011511589228
2025-02-01,2025,2,Carrot,277.79,377.53,362.32,92.13,33.16532878601505
2025-03-01,2025,3,Carrot,409.91,513.06,588.62,140.93,34.38070933114359
2025-04-01,2025,4,Carrot,252.41,316.45,356.44,84.04,33.29502266351466
2025-05-01,2025,5,Carrot,252.6,351.62,354.47,100.45,39.76641339413563
2025-06-01,2025,6,Carrot,276.2,381.16,367.49,98.13,35.52858959862795
2025-07-01,2025,7,Carrot,359.23,477.49,456.34,107.68,29.975216442052044
2025-08-01,2025,8,Carrot,408.7,562.51,520.95,133.03,32.549539381076734
2000-01-01,2000,1,Green Chilli,65.82,88.91,83.68,20.48,31.115115291529488
2000-02-01,2000,2,Green Chilli,78.2,95.14,101.0,19.87,25.40917466857459
2000-03-01,2000,3,Green Chilli,75.87,106.19,108.23,31.34,41.30744522545772
2000-04-01,2000,4,Green Chilli,81.86,113.24,107.56,28.54,34.864360048424075
2000-05-01,2000,5,Green Chilli,70.1,90.66,93.08,21.77,31.055590505577022
2000-06-01,2000,6,Green Chilli,69.96,85.86,89.13,17.54,25.071433574280196
2000-07-01,2000,7,Green Chilli,66.31,89.86,88.81,23.02,34.715676797350625
2000-08-01,2000,8,Green Chilli,68.88,85.97,88.42,18.32,26.59694164207079
2000-09-01,2000,9,Green Chilli,64.99,84.6,86.71,20.66,31.78945716347567
2000-10-01,2000,10,Green Chilli,64.69,78.15,87.52,18.15,28.056843319147752
2000-11-01,2000,11,Green Chilli,69.99,84.63,96.14,20.4,29.14697935850927
2000-12-01,2000,12,Green Chilli,68.14,90.98,89.42,22.06,32.37447552909373
2001-01-01,2001,1,Green Chilli,85.04,114.64,122.69,33.62,39.53429029363794
2001-02-01,2001,2,Green Chilli,75.71,99.6,103.21,25.7,33.94527282357308
2001-03-01,2001,3,Green Chilli,84.2,117.63,117.04,33.14,39.358623089521274
2001-04-01,2001,4,Green Chilli,86.71,117.43,109.95,26.98,31.11517574077299
2001-05-01,2001,5,Green Chilli,76.39,100.49,103.15,25.43,33.2896540258489
2001-06-01,2001,6,Green Chilli,74.74,97.65,104.32,26.25,35.12170842693548
2001-07-01,2001,7,Green Chilli,79.77,111.03,110.83,31.16,39.06225515575385
2001-08-01,2001,8,Green Chilli,76.84,92.83,98.3,18.72,24.3622795909948
2001-09-01,2001,9,Green Chilli,71.44,95.64,91.56,22.16,31.01899353444354
2001-10-01,2001,10,Green Chilli,70.76,85.55,89.71,16.87,23.8411195009617
2001-11-01,2001,11,Green Chilli,77.44,105.36,109.78,30.13,38.90749108020263
2001-12-01,2001,12,Green Chilli,77.91,96.39,112.86,26.72,34.29593852401678
2002-01-01,2002,1,Green Chilli,80.31,107.99,112.0,29.68,36.95674641172156
2002-02-01,2002,2,Green Chilli,84.84,104.31,116.64,25.64,30.22155796610329
2002-03-01,2002,3,Green Chilli,87.95,120.48,123.66,34.12,38.79472564556493
2002-04-01,2002,4,Green Chilli,89.49,124.12,124.74,34.94,39.04342491515821
2002-05-01,2002,5,Green Chilli,85.76,116.89,121.56,33.46,39.01581271477062
2002-06-01,2002,6,Green Chilli,84.42,102.5,118.77,26.21,31.047108449291105
2002-07-01,2002,7,Green Chilli,84.27,117.72,108.6,28.89,34.28262218746625
2002-08-01,2002,8,Green Chilli,79.28,104.55,107.97,26.98,34.031238608427586
2002-09-01,2002,9,Green Chilli,82.67,112.97,112.52,30.07,36.37348932685457
2002-10-01,2002,10,Green Chilli,70.01,86.24,101.02,23.62,33.737989232982095
2002-11-01,2002,11,Green Chilli,76.63,104.08,96.44,23.63,30.8364467748313
2002-12-01,2002,12,Green Chilli,81.39,98.75,111.72,23.84,29.29103171024486
2003-01-01,2003,1,Green Chilli,95.73,132.93,137.47,39.47,41.23050116943365
2003-02-01,2003,2,Green Chilli,94.8,127.1,122.31,29.9,31.540051118089536
2003-03-01,2003,3,Green Chilli,89.17,112.92,114.31,24.44,27.40829044713419
2003-04-01,2003,4,Green Chilli,93.98,114.45,124.38,25.43,27.058919920280992
2003-05-01,2003,5,Green Chilli,84.96,115.71,116.28,31.04,36.534796922320005
2003-06-01,2003,6,Green Chilli,84.67,115.36,118.82,32.42,38.28978588663531
2003-07-01,2003,7,Green Chilli,83.98,113.11,109.73,27.44,32.67440738936963
2003-08-01,2003,8,Green Chilli,76.57,93.4,98.92,19.59,25.58439913229838
2003-09-01,2003,9,Green Chilli,82.05,99.55,112.83,24.14,29.421048846984952
2003-10-01,2003,10,Green Chilli,91.32,121.22,126.96,32.77,35.88476140521091
2003-11-01,2003,11,Green Chilli,81.48,112.84,110.83,30.35,37.24835880171968
2003-12-01,2003,12,Green Chilli,91.4,121.71,132.07,35.49,38.829279180219714
2004-01-01,2004,1,Green Chilli,84.91,116.76,113.08,30.01,35.34326305115646
2004-02-01,2004,2,Green Chilli,87.0,118.56,112.0,28.28,32.505709763552
2004-03-01,2004,3,Green Chilli,97.65,120.01,137.74,31.22,31.97129342417468
2004-04-01,2004,4,Green Chilli,104.59,142.14,137.98,35.47,33.91334361473982
2004-05-01,2004,5,Green Chilli,99.79,121.42,136.73,29.28,29.34158799319772
2004-06-01,2004,6,Green Chilli,84.95,109.05,116.14,27.64,32.536748043851624
2004-07-01,2004,7,Green Chilli,101.23,125.18,128.74,25.73,25.417341284855
2004-08-01,2004,8,Green Chilli,84.14,102.41,119.52,26.82,31.8754078019874
2004-09-01,2004,9,Green Chilli,91.39,115.95,130.99,32.08,35.102270377207155
2004-10-01,2004,10,Green Chilli,81.25,105.64,115.71,29.42,36.20918620407852
2004-11-01,2004,11,Green Chilli,76.01,94.54,102.28,22.4,29.46976783348528
2004-12-01,2004,12,Green Chilli,96.48,121.63,122.32,25.49,26.41995603238388
2005-01-01,2005,1,Green Chilli,87.67,117.2,111.37,26.62,30.36382985761394
2005-02-01,2005,2,Green Chilli,96.26,132.42,138.84,39.37,40.899604301262926
2005-03-01,2005,3,Green Chilli,94.1,113.02,122.57,23.7,25.18594560473368
2005-04-01,2005,4,Green Chilli,97.03,126.27,129.1,30.65,31.588136052626965
2005-05-01,2005,5,Green Chilli,109.41,134.53,151.26,33.48,30.600465587729104
2005-06-01,2005,6,Green Chilli,92.83,124.17,126.38,32.44,34.94556183823996
2005-07-01,2005,7,Green Chilli,102.07,135.81,139.81,35.74,35.01515135186504
2005-08-01,2005,8,Green Chilli,95.13,124.81,135.02,34.79,36.57096965103579
2005-09-01,2005,9,Green Chilli,92.48,117.2,119.48,25.86,27.96277253160409
2005-10-01,2005,10,Green Chilli,84.8,114.3,117.38,31.04,36.603730420129224
2005-11-01,2005,11,Green Chilli,95.46,130.71,127.87,33.83,35.43889017505743
2005-12-01,2005,12,Green Chilli,98.12,129.55,125.01,29.16,29.71868149339432
2006-01-01,2006,1,Green Chilli,101.82,142.42,138.69,38.74,38.04749749803821
2006-02-01,2006,2,Green Chilli,106.65,148.81,142.66,39.08,36.6431911456248
2006-03-01,2006,3,Green Chilli,103.14,141.36,133.4,34.24,33.19756331436561
2006-04-01,2006,4,Green Chilli,88.79,109.76,121.02,26.6,29.95829489999448
2006-05-01,2006,5,Green Chilli,105.02,127.7,145.06,31.36,29.860950427584815
2006-06-01,2006,6,Green Chilli,103.84,144.46,143.07,39.92,38.44372260812538
2006-07-01,2006,7,Green Chilli,100.45,137.34,142.09,39.26,39.08408254446735
2006-08-01,2006,8,Green Chilli,91.73,112.82,118.65,24.0,26.16371289249657
2006-09-01,2006,9,Green Chilli,99.03,127.25,134.36,31.78,32.091253063462524
2006-10-01,2006,10,Green Chilli,85.11,115.25,111.06,28.04,32.94556110261884
2006-11-01,2006,11,Green Chilli,95.36,114.46,126.95,25.34,26.57295871124296
2006-12-01,2006,12,Green Chilli,106.09,130.98,141.89,30.34,28.59833292644648
2007-01-01,2007,1,Green Chilli,103.57,126.9,139.63,29.7,28.67622991577685
2007-02-01,2007,2,Green Chilli,127.14,155.18,168.44,34.67,27.26913066766504
2007-03-01,2007,3,Green Chilli,125.06,157.22,163.57,35.33,28.25041719941052
2007-04-01,2007,4,Green Chilli,103.45,124.73,143.43,30.63,29.608477903839624
2007-05-01,2007,5,Green Chilli,121.52,164.07,160.9,40.96,33.70635804282584
2007-06-01,2007,6,Green Chilli,118.51,165.37,161.99,45.17,38.114894848624715
2007-07-01,2007,7,Green Chilli,111.92,148.91,147.27,36.17,32.3176980721068
2007-08-01,2007,8,Green Chilli,113.78,148.88,161.41,41.36,36.350820574072266
2007-09-01,2007,9,Green Chilli,99.88,127.14,126.49,26.94,26.972339835462723
2007-10-01,2007,10,Green Chilli,128.93,156.9,167.39,33.21,25.75814336605649
2007-11-01,2007,11,Green Chilli,117.3,157.97,166.25,44.81,38.20116095382698
2007-12-01,2007,12,Green Chilli,108.34,142.21,146.5,36.02,33.24715410083616
2008-01-01,2008,1,Green Chilli,121.35,162.3,172.68,46.14,38.022218358287304
2008-02-01,2008,2,Green Chilli,107.32,144.94,150.65,40.48,37.71893615455073
2008-03-01,2008,3,Green Chilli,100.05,139.23,138.02,38.58,38.560681098769514
2008-04-01,2008,4,Green Chilli,114.35,158.9,160.44,45.32,39.63267194344387
2008-05-01,2008,5,Green Chilli,115.28,145.78,162.3,38.76,33.62245521993822
2008-06-01,2008,6,Green Chilli,122.46,166.18,164.13,42.7,34.86850002572267
2008-07-01,2008,7,Green Chilli,116.87,147.35,164.27,38.94,33.31904396419614
2008-08-01,2008,8,Green Chilli,99.76,130.64,136.13,33.62,33.70084833515604
2008-09-01,2008,9,Green Chilli,102.29,132.86,142.63,35.46,34.666111383213035
2008-10-01,2008,10,Green Chilli,114.13,157.27,153.1,41.06,35.976486483407975
2008-11-01,2008,11,Green Chilli,113.27,146.88,144.99,32.67,28.84256304179126
2008-12-01,2008,12,Green Chilli,109.58,136.84,147.07,32.38,29.54916084216021
2009-01-01,2009,1,Green Chilli,131.4,183.08,184.93,52.6,40.030410935760315
2009-02-01,2009,2,Green Chilli,111.21,153.69,155.25,43.26,38.899344573919095
2009-03-01,2009,3,Green Chilli,152.76,213.38,209.49,58.68,38.41317202594133
2009-04-01,2009,4,Green Chilli,124.1,154.67,155.58,31.03,25.004008860589156
2009-05-01,2009,5,Green Chilli,138.56,170.35,194.8,44.02,31.769607556576535
2009-06-01,2009,6,Green Chilli,140.51,184.54,199.8,51.66,36.766040305999354
2009-07-01,2009,7,Green Chilli,111.05,145.84,139.84,31.79,28.626718931365215
2009-08-01,2009,8,Green Chilli,129.38,165.79,183.01,45.02,34.796695937010405
2009-09-01,2009,9,Green Chilli,118.46,154.34,153.22,35.32,29.815946466362934
2009-10-01,2009,10,Green Chilli,109.77,146.8,150.65,38.96,35.492360852363255
2009-11-01,2009,11,Green Chilli,138.02,165.91,175.6,32.73,23.713937317825444
2009-12-01,2009,12,Green Chilli,122.7,151.65,173.61,39.93,32.542760763846154
2010-01-01,2010,1,Green Chilli,117.12,149.29,158.81,36.93,31.531735372493703
2010-02-01,2010,2,Green Chilli,137.04,172.6,196.22,47.37,34.56652468875898
2010-03-01,2010,3,Green Chilli,130.66,178.0,187.98,52.33,40.050482128821265
2010-04-01,2010,4,Green Chilli,146.22,188.25,189.71,42.76,29.243585526203304
2010-05-01,2010,5,Green Chilli,125.01,168.95,159.63,39.28,31.421461145939407
2010-06-01,2010,6,Green Chilli,147.47,194.46,203.43,51.48,34.90877133737618
